Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Bracelet style (product.metafields.custom.bracelet_style),CTW (product.metafields.custom.ctw),Diamond cut (product.metafields.custom.cut_2),Diamond ring setting (product.metafields.custom.diamond_ring_setting),Earring Style (product.metafields.custom.earring_style),Engraving (product.metafields.custom.engraving),Necklace pendant style (product.metafields.custom.necklace_pendant_style),Setting type (product.metafields.custom.setting_type),Stone (product.metafields.custom.stone),Style (product.metafields.custom.style),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Gemstone type (product.metafields.shopify.gemstone-type),Ring size (product.metafields.shopify.ring-size),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Included / United States,Price / United States,Compare At Price / United States,Status
lab-grown-diamond-stud-earrings-total-1-50-carat-vs1-d-color-14k-gold-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1100-0000-scaled-1024x1024_eb2fc66c-47f5-450d-a44f-7ba6f4a265aa.jpg?v=1776115264,3,Lab grown diamond stud earrings total 2.01 carat VS1 D Color IGI 14k gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tennis-bracelet-lab-grown-diamond-10-40-ctw4mm-each-in-14k-white-gold-copy,Princess cut Tennis bracelet lab-grown diamond 7.80 (ctw)3mm each in 14k white gold,"<p>Choose this Princess-cut tennis bracelet, featuring a lab-grown diamond and 14k white gold, that introduces texture to your look. Featuring an eye-catching, high-class design, this classic style bracelet will add bling to your look and is worth flaunting.</p>
<p>Do you have plans to buy a tennis occasion bracelet? Don’t miss out on this excellent diamond-cut bracelet at the manufacturer's price.</p>
<p> </p>
<table class=""woocommerce-product-attributes shop_attributes"">
<tbody>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-type"">
<th class=""woocommerce-product-attributes-item__label"">Metal Type</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>14K Gold</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_diamond-type"">
<th class=""woocommerce-product-attributes-item__label"">Diamond Type</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>Lab-grown Diamond</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-shape"">
<th class=""woocommerce-product-attributes-item__label"">Stone Shape</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>Princess cut</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-color"">
<th class=""woocommerce-product-attributes-item__label"">Stone Color</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>F</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-clarity"">
<th class=""woocommerce-product-attributes-item__label"">Stone Clarity</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>VS</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_total-carat-weight"">
<th class=""woocommerce-product-attributes-item__label"">Total Carat Weight</th>
<td class=""woocommerce-product-attributes-item__value"">7.80 CT 44 Diamonds</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_item-weight"">
<th class=""woocommerce-product-attributes-item__label"">Item Weight</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>10.4 Grams</p>
</td>
</tr>
</tbody>
</table>
<table width=""100%"" style=""width: 100.06%;"">
<tbody>
<tr>
<td style=""width: 48.9466%;"">                        <strong> Item Length</strong>
</td>
<td style=""width: 50.5719%;"">7""</td>
</tr>
</tbody>
</table>",Doctor Diamond Jewelry,Uncategorized,Diamond Bracelets,"Diamond Bracelet, mothers-day-2026, Tennis Bracelet",true,Title,Default Title,,,,,,,,1070-0039,0.0,shopify,2,continue,manual,6800.00,8250.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1070-0039_35386222-8112-4a55-a021-e1824d59b69c.png?v=1768528189,1,Princess cut Tennis bracelet lab-grown diamond 7.80 (ctw)3mm each in 14k white gold - Global Diamond Montreal,false,,,,,,,,,,,,,,Tennis bracelet lab-grown diamond,7.80,princess,,,,,,,Tennis bracelet lab-grown diamond 10.40 (ctw) in 14k white gold,,,,,,,,,,kg,,,true,,,true,,,active
tennis-bracelet-lab-grown-diamond-10-40-ctw4mm-each-in-14k-white-gold-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1070-0039-1_7e221aae-d75c-46e6-a2f2-067e2a908ce4.png?v=1768528189,2,Princess cut Tennis bracelet lab-grown diamond 7.80 (ctw)3mm each in 14k white gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lab-grown-diamond-stud-earrings-total-1-10-carat-vs1-d-color-14k-gold-copy,Lab grown diamond stud earrings total 1.00 carat VS1 D Color 14k gold,"<p>The vivid D-white colour of these earrings will help you present yourself effectively. Make every single moment memorable with these gorgeous diamond-design earrings. Accessorize in style with these gold diamond earrings, which have a high-quality shine to optimize your look.</p>
<p><br><meta charset=""utf-8""></p>
<p> </p>
<table class=""woocommerce-product-attributes shop_attributes"">
<tbody>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-type"">
<th class=""woocommerce-product-attributes-item__label"">Metal Type</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>14K Gold</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-color"">
<th class=""woocommerce-product-attributes-item__label"">Metal Color</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>White</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_item-weight"">
<th class=""woocommerce-product-attributes-item__label"">Item Weight</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>2.3</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_total-carat-weight"">
<th class=""woocommerce-product-attributes-item__label"">Total Carat Weight</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>1.00 CT</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_stone-type"">
<th class=""woocommerce-product-attributes-item__label"">Stone Type</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>Lab-grown diamonds</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-shape"">
<th class=""woocommerce-product-attributes-item__label"">Stone Shape</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>Round</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-cut"">
<th class=""woocommerce-product-attributes-item__label"">Stone Cut</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>Excellent</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-color"">
<th class=""woocommerce-product-attributes-item__label"">Stone Color</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>D</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-clarity"">
<th class=""woocommerce-product-attributes-item__label"">Stone Clarity</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>VS1</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_diamond-type"">
<th class=""woocommerce-product-attributes-item__label"">Diamond Diameter Approximately</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>5 MM Each</p>
</td>
</tr>
</tbody>
</table>
<p>1100-0051</p>",Doctor Diamond Jewelry,Apparel & Accessories > Jewelry > Rings,Diamond Studs,"Diamond Earrings, mothers-day-2026, Stud Diamond Earrings",true,Choose Color,White Gold,,,,,,,,1100-0052,0.0,shopify,4,deny,manual,1300.00,1600.00,false,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/Lab_grown_diamond_stud_earrings_total_1.00_carat_VS1_D_Color_14k_gold.png?v=1776114550,1,"",false,,,,,,,,,,,,,,,1.00,round-1,,stud,,,prong,,Lab grown diamond stud earrings 1.00 (ctw) VS1 D Color 14k gold,,yellow; white,,,,,,,,kg,,,true,,,true,,,active
lab-grown-diamond-stud-earrings-total-1-10-carat-vs1-d-color-14k-gold-copy,,,,,,,,,Yellow Gold,,,,,,,,1100-0052,0.0,shopify,5,deny,manual,1300.00,1600.00,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0830/7313/8982/files/ChatGPTImageApr3_2025_02_50_04PM_9a11bddf-2e29-429f-866f-41d766d41bd8.png?v=1776114715,2,Lab grown diamond stud earrings total 1.00 carat VS1 D Color 14k gold (Copy) - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lab-grown-diamond-stud-earrings-total-1-10-carat-vs1-d-color-14k-gold-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1100-0000-scaled-1024x1024_eb2fc66c-47f5-450d-a44f-7ba6f4a265aa.jpg?v=1776115264,3,Lab grown diamond stud earrings total 2.01 carat VS1 D Color IGI 14k gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamond-cross-pendant-1-02-ctwlab-grown-diamond-in-10k-yellow-gold-copy,Diamond Cross Pendant 0.90 (Ctw)natural diamond in 10k white Gold,"<p>As part of our commitment to offering premium products and a premium shopping experience, we invite you to browse our collection of affordable cross pendants in yellow and white gold, as well as a collection of Greek Key jewelry that features many stylish rings, pendant, bracelets, and earrings — designed to fit any budget.</p>
<table width=""100%"" style=""width: 100%;"">
<tbody>
<tr>
<td style=""width: 31.2388%;"">Metal Type</td>
<td style=""width: 67.5045%;""> 10K Gold</td>
</tr>
</tbody>
</table>
<table width=""100%"" style=""height: 19.6px; width: 100%;"">
<tbody>
<tr style=""height: 19.6px;"">
<td style=""width: 31.2388%; height: 19.6px;"">Stone Type</td>
<td style=""height: 19.6px; width: 67.5045%;"">Natural diamonds</td>
</tr>
</tbody>
</table>
<table width=""100%"" style=""width: 100%;"">
<tbody>
<tr>
<td style=""width: 31.2388%;"">Stone Color</td>
<td style=""width: 67.5045%;"">  H</td>
</tr>
</tbody>
</table>
<table width=""100%"" style=""width: 100%;"">
<tbody>
<tr>
<td style=""width: 31.2388%;"">Stone Clarity</td>
<td style=""width: 67.5045%;"">  I1</td>
</tr>
</tbody>
</table>
<table width=""100%"" style=""width: 100%;"">
<tbody>
<tr>
<td style=""width: 31.2388%;"">Total Carat Weight</td>
<td style=""width: 67.5045%;"">  0.90</td>
</tr>
</tbody>
</table>
<table width=""100%"" style=""width: 100%;"">
<tbody>
<tr>
<td style=""width: 31.2388%;"">Item Weight</td>
<td style=""width: 67.5045%;""> 11.4 GR</td>
</tr>
</tbody>
</table>
<table width=""100%"" style=""width: 100%;"">
<tbody>
<tr>
<td style=""width: 31.2388%;"">Chain Length &amp; Style</td>
<td style=""width: 67.5045%;""> 20"" Rope </td>
</tr>
</tbody>
</table>
<p> </p>
<p><strong>Perks</strong><br><span style=""font-size: 0.875rem;""></span></p>
<ul>
<li><span style=""font-size: 0.875rem;"">Free Secure, insured shipping with FEDEX or CANADA POST.</span></li>
<li>Tracking number will be sent by email when your order is shipped.</li>
<li>Lifetime manufacturer defect warranty included.</li>
</ul>",Doctor Diamond Jewelry,Uncategorized,Diamond Pendant,"mothers-day-2026, Top Seller",true,Gold color,White,,,,,,,,1400-0044,11.4,shopify,1,continue,manual,2750.00,3500.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0044.png?v=1768528147,1,Diamond Cross Pendant 0.90 (Ctw)natural diamond in 10k white Gold - Global Diamond Montreal,false,,,,,,,,,,,,,,,0.90,round-1,,,,cross,prong,,,,,,,,,,,,g,,,true,,,true,,,active
diamond-stud-earrings-1-00-ctw-in-14k-white-gold-copy,Diamond stud earrings total 1.10 carat in 14k gold,"<p> </p>
<p><span>The vivid white colour of these earrings will help you present yourself effectively. Make every single moment memorable with these gorgeous diamond-designed earrings. Accessorize in style with these gold diamond earrings, which come with a high-quality shine to optimize your look.</span></p>
<p> </p>
<p> </p>
<table class=""woocommerce-product-attributes shop_attributes"">
<tbody>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-type"">
<th class=""woocommerce-product-attributes-item__label"">Metal Type</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>14K Gold</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-color"">
<th class=""woocommerce-product-attributes-item__label"">Metal Color</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>White</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_main-stone-color"">
<th class=""woocommerce-product-attributes-item__label"">Main Stone Color</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>White</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_item-weight"">
<th class=""woocommerce-product-attributes-item__label"">Item Weight</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>1.3</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_total-carat-weight"">
<th class=""woocommerce-product-attributes-item__label"">Total Carat Weight</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>1.10 ct</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-shape"">
<th class=""woocommerce-product-attributes-item__label"">Stone Shape</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>Round</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-cut"">
<th class=""woocommerce-product-attributes-item__label"">Diamond Diameter Approximately</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>5.5 MM Each</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-color"">
<th class=""woocommerce-product-attributes-item__label"">Stone Color</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>F</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-clarity"">
<th class=""woocommerce-product-attributes-item__label"">Stone Clarity</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>VS</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_diamond-type"">
<th class=""woocommerce-product-attributes-item__label"">Diamond Type</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>Lab-grown Diamond</p>
</td>
</tr>
</tbody>
</table>
<p><br><br><br></p>",Doctor Diamond Jewelry,Apparel & Accessories > Jewelry > Rings,Diamond Studs,"Diamond Earrings, mothers-day-2026, Stud Diamond Earrings, Top Seller",true,Choose Color,White Gold,,,,,,,,1100-0016-1,0.0,shopify,6,deny,manual,1080.00,1200.00,false,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/Diamond_stud_earrings_total_1.10_carat_in_14k_gold.png?v=1776114309,1,"",false,,,,,,,,,,,,,,,1.10,round-1,,stud,,,prong,,,,,,,,,,,,kg,,,true,,,true,,,active
diamond-stud-earrings-1-00-ctw-in-14k-white-gold-copy,,,,,,,,,Yellow Gold,,,,,,,,,0.0,shopify,3,deny,manual,1080.00,1200.00,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1100-0000-scaled-1024x1024.jpg?v=1776115382,2,Diamond stud earrings total 1.10 carat in 14k white gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
diamond-stud-earrings-1-00-ctw-in-14k-white-gold-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/ChatGPTImageApr3_2025_11_14_51AM_5cc217ca-13f0-45ab-8522-4d7dd4424200.png?v=1776115382,3,Diamond stud earrings total 1.10 carat in 14k white gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tennis-bracelet-lab-grown-diamond-10-40-ctw-in-14k-white-gold-copy,Tennis bracelet lab-grown diamond 12.1 (ctw)4.2mm each in 14k white gold,"<p>Choose this 14k white gold bracelet that introduces texture to your look. Featuring an eye-catching, high-class design, this classic style bracelet will add bling to your look and is worth flaunting.</p>
<p>Do you have plans to buy a tennis occasion bracelet? Don’t miss out on this excellent diamond-cut bracelet at the manufacturer's price.</p>
<p> </p>
<table class=""woocommerce-product-attributes shop_attributes"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-type"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Metal Type</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">14K Gold</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_diamond-type"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Diamond Type</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Lab-grown Diamond</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-shape"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Stone Shape</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Round</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-color"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Stone Color</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">E</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-clarity"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Stone Clarity</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">VS</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_total-carat-weight"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Total Carat Weight</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">12.1 CT 39 diamonds 4.2mm each</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_item-weight"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Item Weight</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">15.4 Grams</p>
</td>
</tr>
</tbody>
</table>
<table width=""100%"" style=""width: 100.06%;"">
<tbody>
<tr>
<td style=""width: 48.9466%;"">                        <strong> Item Length</strong>
</td>
<td style=""width: 50.5719%;"">7""</td>
</tr>
</tbody>
</table>",Doctor Diamond Jewelry,Uncategorized,Diamond Bracelets,"Diamond Bracelet, mothers-day-2026, Tennis Bracelet",false,Title,Default Title,,,,,,,,1070-0036,0.0,shopify,0,continue,manual,6800.00,9400.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1070-0036.png?v=1768528129,1,Tennis bracelet lab-grown diamond 12.1 (ctw)4.2mm each in 14k white gold - Global Diamond Montreal,false,,,,,,,,,,,,,,Tennis bracelet lab-grown diamond,12.1,round-1,,,,,,,Tennis bracelet lab-grown diamond 12.1 (ctw) in 14k white gold,,,,,,,,,,kg,,,true,,,true,,,draft
tennis-bracelet-lab-grown-diamond-10-40-ctw-in-14k-white-gold-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1070-0034_ac4044aa-8b3a-4967-b111-809584bdabb8.jpg?v=1768528134,2,Tennis bracelet lab-grown diamond 12.1 (ctw)4.2mm each in 14k white gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lab-grown-diamond-stud-earrings-3-00ctw-vs1-d-color-14k-gold-copy,Lab grown diamond stud earrings total 4.04 carat VS1 D Color 14k gold,"<p>The vivid D-white colour of these earrings will help you present yourself effectively. Make every single moment memorable with these gorgeous diamond-design earrings. Accessorize in style with these gold diamond earrings, which have a high-quality shine to optimize your look.</p>
<p><br><meta charset=""utf-8""></p>
<p> </p>
<table class=""woocommerce-product-attributes shop_attributes"">
<tbody>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-type"">
<th class=""woocommerce-product-attributes-item__label"">Metal Type</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>14K Gold</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-color"">
<th class=""woocommerce-product-attributes-item__label"">Metal Color</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>White</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_item-weight"">
<th class=""woocommerce-product-attributes-item__label"">Item Weight</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>2.3</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_total-carat-weight"">
<th class=""woocommerce-product-attributes-item__label"">Total Carat Weight</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>4.04 CT</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_stone-type"">
<th class=""woocommerce-product-attributes-item__label"">Stone Type</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>Lab-grown diamonds</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-shape"">
<th class=""woocommerce-product-attributes-item__label"">Stone Shape</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>Round</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-cut"">
<th class=""woocommerce-product-attributes-item__label"">Stone Cut</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>Excellent</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-color"">
<th class=""woocommerce-product-attributes-item__label"">Stone Color</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>D</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-clarity"">
<th class=""woocommerce-product-attributes-item__label"">Stone Clarity</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>VS1</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_diamond-type"">
<th class=""woocommerce-product-attributes-item__label"">Diamond Diameter Approximately</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>8 MM Each</p>
</td>
</tr>
</tbody>
</table>
<p><br></p>",Doctor Diamond Jewelry,Apparel & Accessories > Jewelry > Rings,Diamond Studs,"Diamond Earrings, mothers-day-2026, Stud Diamond Earrings",true,Choose Color,White Gold,,,,,,,,1100-0024,0.0,shopify,2,deny,manual,3600.00,3900.00,false,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/Lab_grown_diamond_stud_earrings_total_4.04_carat_VS1_D_Color_14k_gold.png?v=1776115264,1,"",false,,,,,,,,,,,,,,,4.04,round-1,,stud,,,prong,,,,,,,,,,,,kg,,,true,,,true,,,active
lab-grown-diamond-stud-earrings-3-00ctw-vs1-d-color-14k-gold-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/Bigstudlifestyle_66cf6c4b-61a6-4c90-87df-55a39c6313ce.png?v=1776115264,2,Lab grown diamond stud earrings total 4.04 carat VS1 D Color 14k gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lab-grown-diamond-stud-earrings-3-00ctw-vs1-d-color-14k-gold-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1100-0000-scaled-1024x1024_eb2fc66c-47f5-450d-a44f-7ba6f4a265aa.jpg?v=1776115264,3,Lab grown diamond stud earrings total 2.01 carat VS1 D Color IGI 14k gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
